Alarm Clock	-144.38266225686374
Amplifier	-143.71030995902936
Battery	-137.51736458666016
Blu Ray Player	-150.9339447678123
Cable Modem	-146.84193391708763
Camcorder	-147.4807524302028
Camera	-151.97499695333934
Car Stereo	-143.60782780785547
CDPlayer	-145.16853968152824
CellPhone	-141.3832397041491
Computer	-150.7982037135989
DVDPlayer	-144.46271159419078
Fan	-145.03564882969522
GPS	-149.9511489215367
Graphics Card	-137.89692131127308
HardDrive	-145.71728657902824
Headphone	-152.04054939986375
Home Theater System	-151.0716258726694
Iron	-145.49057124347027
Keyboard	-147.05048771349624
Kindle	-135.8419138693994
Lamp	-141.72003230954743
Laptop	-142.24027057463232
Media Player	-154.26371482026377
Memory Card	-139.77256161869914
Microphone	-145.5214460902584
Microwave	-145.97703525759937
Monitor	-143.83136304175147
Mouse	-145.51511086481895
MP3 Player	-149.56569135002084
Network Adapter	-146.20282648802024
Printer	-150.48249592189376
Projector	-144.57266933590162
Radar Detector	-145.59669296475428
Remote Control	-144.08623958511697
Rice Cooker	-141.8249881903066
Scanner	-151.1054463539188
Speaker	-150.4464276823089
Subwoofer	-145.24838298327327
Tablet	-147.07070283612265
Telephone	-145.7076911208501
TV	-149.16485246195728
Vacuum	-150.80316523044198
Video Player	-151.70168331608318
Video Recorder	-150.65847485835357
Voice Recorder	-144.67185490381337
Watch	-141.3839600271839
Webcam	-143.1977646770263
Wireless Router	-148.070147344806
Xbox	-141.01632856504528
average	-145.99557323775042
