Alarm Clock	162.4249099853909
Amplifier	108.74437414085502
Battery	139.18344220823053
Blu Ray Player	119.23680477670406
Cable Modem	113.52312752528863
Camcorder	146.63627458819525
Camera	121.51234237203826
Car Stereo	104.65965924659372
CDPlayer	164.48482680014175
CellPhone	115.70937697788402
Computer	144.30880549715104
DVDPlayer	301.40952478650786
Fan	168.03154591514215
GPS	156.09996936154008
Graphics Card	152.7202034530765
HardDrive	126.0649691321644
Headphone	100.85939799615899
Home Theater System	124.23366585516473
Iron	191.0702350360697
Keyboard	130.6527849605791
Kindle	191.7926382580751
Lamp	174.71268111889424
Laptop	111.88631983343448
Media Player	141.10554549877992
Memory Card	111.64775512023787
Microphone	100.71208021652893
Microwave	115.505593027736
Monitor	130.20516718573904
Mouse	85.891997157277
MP3 Player	111.97491256077902
Network Adapter	224.3668491123582
Printer	197.93507947711984
Projector	145.1576912729075
Radar Detector	145.08130020996438
Remote Control	151.53888388190902
Rice Cooker	97.68525522558231
Scanner	120.10755087685737
Speaker	262.7422986744115
Subwoofer	103.53765291645303
Tablet	99.00382914653467
Telephone	89.83921303931305
TV	147.83478576908198
Vacuum	113.59018453069304
Video Player	138.32110000992662
Video Recorder	133.7504888941484
Voice Recorder	123.36395367363448
Watch	98.79194079079328
Webcam	103.25810623184815
Wireless Router	190.10656195802122
Xbox	120.50773253292728
average : 139.47042777633686
