Alarm Clock	-137.59358194067644
Amplifier	-133.12127850790299
Battery	-127.90804778727654
Blu Ray Player	-145.08904106850025
Cable Modem	-134.45324522780822
Camcorder	-137.25170984660187
Camera	-135.08846949831465
Car Stereo	-135.92767481037188
CDPlayer	-132.3801300732755
CellPhone	-132.1430784299817
Computer	-143.36417421444938
DVDPlayer	-132.95344411720433
Fan	-132.36721614146643
GPS	-134.75742431911078
Graphics Card	-137.29455112507864
HardDrive	-138.30203398877168
Headphone	-133.22641530340252
Home Theater System	-146.50734556223395
Iron	-137.67517648802158
Keyboard	-131.57641329581446
Kindle	-132.30286670378692
Lamp	-136.15197962393384
Laptop	-134.54282425853015
Media Player	-142.9784925531414
Memory Card	-128.96504007683285
Microphone	-130.36365406802162
Microwave	-137.17194493441667
Monitor	-139.87714415096016
Mouse	-136.50773700907814
MP3 Player	-140.97663452283206
Network Adapter	-135.32836808401748
Printer	-143.47131908822982
Projector	-140.61326435426582
Radar Detector	-135.34472396377228
Remote Control	-132.57795570933774
Rice Cooker	-141.65881612162502
Scanner	-139.74579737951743
Speaker	-133.06006909008596
Subwoofer	-130.19922285309954
Tablet	-138.92609112218798
Telephone	-134.28401825606358
TV	-134.51200241231606
Vacuum	-142.40197215328763
Video Player	-143.07736088850325
Video Recorder	-141.12672014223455
Voice Recorder	-132.90723291922762
Watch	-138.1692592718545
Webcam	-131.31374213302772
Wireless Router	-143.28225752482524
Xbox	-127.79254714928076
average	-136.37223020529117
