Alarm Clock	-1417.060691149225
Amplifier	-1429.2408886078022
Battery	-1406.5020599734771
Blu Ray Player	-1557.5553434244591
Cable Modem	-1448.7628827146752
Camcorder	-1519.1673570880832
Camera	-1542.8700094171136
Car Stereo	-1412.1263726052496
CDPlayer	-1405.585976882793
CellPhone	-1429.9543609340624
Computer	-1540.7605751283131
DVDPlayer	-1410.1424372624954
Fan	-1440.5613735732375
GPS	-1477.6802135288756
Graphics Card	-1457.054847345874
HardDrive	-1464.243617580588
Headphone	-1475.8575344280632
Home Theater System	-1523.398632599953
Iron	-1431.6045228786681
Keyboard	-1461.356386291505
Kindle	-1352.6536266862292
Lamp	-1404.1880866021238
Laptop	-1413.9868374999983
Media Player	-1581.9814126017018
Memory Card	-1378.448252401887
Microphone	-1437.3620082025507
Microwave	-1443.039078200584
Monitor	-1488.819176211032
Mouse	-1467.843724244373
MP3 Player	-1486.5371765971445
Network Adapter	-1403.6645842140174
Printer	-1504.3115988316488
Projector	-1498.9542010038151
Radar Detector	-1464.4219590403497
Remote Control	-1433.6658321208504
Rice Cooker	-1418.9866754735165
Scanner	-1513.4858451563803
Speaker	-1449.884920118858
Subwoofer	-1428.79148781345
Tablet	-1471.0149761754803
Telephone	-1454.8879752731502
TV	-1473.8871927085484
Vacuum	-1488.2987638867796
Video Player	-1518.880550331451
Video Recorder	-1539.1735130472557
Voice Recorder	-1429.5197961119459
Watch	-1440.6617003543458
Webcam	-1404.8441173799486
Wireless Router	-1503.2531730298117
Xbox	-1415.1902664391519
average	-1459.2424918234578
