Alarm Clock	-136.0168162995303
Amplifier	-145.3236132602398
Battery	-125.77227554833627
Blu Ray Player	-146.74516884028125
Cable Modem	-141.85315808758898
Camcorder	-150.82724893599695
Camera	-153.01328870566186
Car Stereo	-142.96832618917827
CDPlayer	-135.64981703691484
CellPhone	-142.28086711396637
Computer	-145.43061688510522
DVDPlayer	-139.70963571523478
Fan	-134.03229661493302
GPS	-142.2535735681116
Graphics Card	-135.1322476487513
HardDrive	-144.0857734648898
Headphone	-143.51469191698123
Home Theater System	-146.75108203990047
Iron	-137.62980818620275
Keyboard	-143.1816116616122
Kindle	-131.8547772959391
Lamp	-134.51980557813798
Laptop	-141.15493238179272
Media Player	-147.74639367365776
Memory Card	-136.3619406906885
Microphone	-140.60895517662763
Microwave	-134.67568516146747
Monitor	-136.164388198462
Mouse	-140.23060048749917
MP3 Player	-151.79295087379936
Network Adapter	-137.29969422453075
Printer	-147.16258158985758
Projector	-150.21687626271398
Radar Detector	-143.52860173119714
Remote Control	-142.59498686934148
Rice Cooker	-137.54881085442133
Scanner	-147.98015234902888
Speaker	-136.42651731167072
Subwoofer	-141.96597099825541
Tablet	-142.93040750705995
Telephone	-142.8808298168537
TV	-153.59733471809534
Vacuum	-141.42263247386853
Video Player	-146.02524098449888
Video Recorder	-153.07523410098648
Voice Recorder	-136.8687094331799
Watch	-133.04385842369373
Webcam	-132.98988073025737
Wireless Router	-144.58693733525158
Xbox	-131.200242191979
average : -141.41255694288463
