Alarm Clock	-141.54247172964904
Amplifier	-141.48205705127393
Battery	-149.36216118212582
Blu Ray Player	-150.27904436518796
Cable Modem	-145.3513198594524
Camcorder	-143.799695994237
Camera	-146.92148183043545
Car Stereo	-140.7574467489911
CDPlayer	-147.5384035612245
CellPhone	-150.98839412790525
Computer	-146.93425058787997
DVDPlayer	-149.75780055155738
Fan	-148.3917641805551
GPS	-147.5465720044075
Graphics Card	-136.43135644947515
HardDrive	-147.7611140518039
Headphone	-151.87859890191146
Home Theater System	-149.66291015590994
Iron	-155.41271597140664
Keyboard	-143.40347781497664
Kindle	-145.58766066620402
Lamp	-155.12641829814592
Laptop	-150.95724180023993
Media Player	-153.94434780301734
Memory Card	-155.64066430563426
Microphone	-152.08844964381188
Microwave	-143.76834209992248
Monitor	-142.1831823408304
Mouse	-145.47718113169475
MP3 Player	-145.13517848277786
Network Adapter	-144.93388353409938
Printer	-147.2835377002846
Projector	-144.4416884886366
Radar Detector	-141.50502562641086
Remote Control	-143.72997654905075
Rice Cooker	-149.61988696090492
Scanner	-146.86799497968198
Speaker	-143.4382054653373
Subwoofer	-152.02668123254998
Tablet	-142.79057014887982
Telephone	-154.73036881683132
TV	-141.15452448573294
Vacuum	-147.31163661600664
Video Player	-143.31295021113303
Video Recorder	-150.98431547984558
Voice Recorder	-140.6323373006949
Watch	-155.7556312751304
Webcam	-144.7356222384018
Wireless Router	-146.0933289649263
Xbox	-135.50662336318138
average	-146.83932986260734
