Alarm Clock	-335.0209547296297
Amplifier	-336.7670733794659
Battery	-325.3160276949896
Blu Ray Player	-371.9879367552266
Cable Modem	-345.1728670620296
Camcorder	-358.13232652200645
Camera	-360.39351500881156
Car Stereo	-343.73253904747634
CDPlayer	-329.43226602056075
CellPhone	-331.0385126071036
Computer	-362.9860902565714
DVDPlayer	-339.254577709368
Fan	-336.266492555432
GPS	-354.54869919194186
Graphics Card	-340.209516277283
HardDrive	-349.792150837378
Headphone	-357.2469710931843
Home Theater System	-368.1714373467558
Iron	-342.98479830884537
Keyboard	-343.6322548131656
Kindle	-317.2438644148772
Lamp	-322.7977695753701
Laptop	-329.7119338993542
Media Player	-371.9246907175579
Memory Card	-321.992905280422
Microphone	-339.50269810492233
Microwave	-341.14696302297284
Monitor	-349.13102998862456
Mouse	-351.47878391267176
MP3 Player	-358.1321489209076
Network Adapter	-338.64925916542416
Printer	-363.07413383832284
Projector	-357.4732932904052
Radar Detector	-351.71862827357364
Remote Control	-340.7836302940135
Rice Cooker	-335.20192403272205
Scanner	-360.33370282282635
Speaker	-353.5152785381326
Subwoofer	-349.6413668312281
Tablet	-352.78787852409783
Telephone	-346.1322350714198
TV	-350.50306224770515
Vacuum	-357.2535393770134
Video Player	-363.2711079776816
Video Recorder	-363.23902927624164
Voice Recorder	-346.7716409443636
Watch	-331.5279716730138
Webcam	-337.5643778816303
Wireless Router	-358.81045436023135
Xbox	-332.0403143532506
average	-346.5088524765641
