Alarm Clock	-129.77668539883396
Amplifier	-128.7319315857127
Battery	-133.53340427296067
Blu Ray Player	-144.58827941568856
Cable Modem	-140.18395585542478
Camcorder	-137.9927232538002
Camera	-139.16713668319468
Car Stereo	-132.08242484535234
CDPlayer	-134.60477272113567
CellPhone	-137.92061874984603
Computer	-139.79582975872185
DVDPlayer	-135.55200286480368
Fan	-132.4498606625513
GPS	-134.42828031443875
Graphics Card	-131.68263588472848
HardDrive	-134.06553182594013
Headphone	-141.68353664336067
Home Theater System	-143.75034317970963
Iron	-141.35243248031213
Keyboard	-132.29386731013145
Kindle	-132.56881956538868
Lamp	-131.72080320069296
Laptop	-134.6841592686068
Media Player	-143.13518965280713
Memory Card	-131.17937845525756
Microphone	-138.72774961031192
Microwave	-139.06627079140193
Monitor	-132.62540817573117
Mouse	-139.63853681731084
MP3 Player	-138.0247120656764
Network Adapter	-137.6667603168144
Printer	-139.1083752104549
Projector	-130.60453093032027
Radar Detector	-133.61280301773988
Remote Control	-139.28423164090458
Rice Cooker	-137.49359700956123
Scanner	-138.1420086546713
Speaker	-145.00005023689494
Subwoofer	-139.5061796128313
Tablet	-138.71436036711145
Telephone	-136.28303149630426
TV	-133.1786152210204
Vacuum	-144.3601030448528
Video Player	-143.00383310115856
Video Recorder	-134.06046781606446
Voice Recorder	-133.80214808827807
Watch	-138.73122566626228
Webcam	-128.65353218586043
Wireless Router	-139.4149742015802
Xbox	-130.53224080077493
average	-136.56320699858583
