Alarm Clock	-1343.1857318319587
Amplifier	-1390.3602073930142
Battery	-1343.161056582748
Blu Ray Player	-1497.6543402119792
Cable Modem	-1398.1507893922785
Camcorder	-1447.30867876217
Camera	-1472.9866391914477
Car Stereo	-1381.0387431065844
CDPlayer	-1340.4115514583987
CellPhone	-1335.445023094348
Computer	-1473.53256941904
DVDPlayer	-1352.9434559475335
Fan	-1361.620180596073
GPS	-1413.8920038895153
Graphics Card	-1434.3328596262904
HardDrive	-1429.101604704417
Headphone	-1411.529559412669
Home Theater System	-1476.739725578541
Iron	-1396.6149225096103
Keyboard	-1417.5364736664674
Kindle	-1320.7979442045596
Lamp	-1296.2894230638947
Laptop	-1356.627991198923
Media Player	-1535.654819128858
Memory Card	-1312.3892015460845
Microphone	-1410.8735900229044
Microwave	-1415.1485795970161
Monitor	-1450.1769513590407
Mouse	-1403.4341914835288
MP3 Player	-1400.5460490592195
Network Adapter	-1362.8719582609713
Printer	-1475.3178125906038
Projector	-1470.0400957684833
Radar Detector	-1447.6910504444684
Remote Control	-1382.2366622731747
Rice Cooker	-1408.6786665125292
Scanner	-1464.8835572505373
Speaker	-1401.2027171848426
Subwoofer	-1393.219512714288
Tablet	-1420.8564618162086
Telephone	-1391.0474507189838
TV	-1414.1517108904795
Vacuum	-1474.722181984271
Video Player	-1449.1252402427856
Video Recorder	-1491.1522430487294
Voice Recorder	-1411.9015790946962
Watch	-1366.120820173383
Webcam	-1365.426179822901
Wireless Router	-1473.6702642695595
Xbox	-1368.0544665434945
average	-1409.0371097728903
