Alarm Clock	-150.25330833793276
Amplifier	-143.11750604119578
Battery	-141.6656397476333
Blu Ray Player	-148.1216531598595
Cable Modem	-141.92712251328098
Camcorder	-151.18684972412424
Camera	-148.9036475926654
Car Stereo	-143.0737052122764
CDPlayer	-160.03028338061026
CellPhone	-150.8874206644702
Computer	-157.7955866275402
DVDPlayer	-156.19699759788483
Fan	-153.422806386022
GPS	-155.44272164387442
Graphics Card	-140.266764634439
HardDrive	-152.40783043835296
Headphone	-157.05343235462755
Home Theater System	-148.03278338199584
Iron	-151.03695672688283
Keyboard	-153.5501382575003
Kindle	-147.98616138773136
Lamp	-152.06046803485575
Laptop	-154.18697660324887
Media Player	-145.4304725694598
Memory Card	-150.89195506282044
Microphone	-153.7932837260774
Microwave	-144.96726818137014
Monitor	-148.96650805621036
Mouse	-153.29818130775675
MP3 Player	-155.16361071922444
Network Adapter	-145.35409320460343
Printer	-149.84377193374985
Projector	-154.19197513947162
Radar Detector	-147.0173555060722
Remote Control	-150.18456230215003
Rice Cooker	-152.74227978172715
Scanner	-152.84010452281058
Speaker	-155.92178115594766
Subwoofer	-147.34350481284523
Tablet	-157.57211879390047
Telephone	-149.27523045583575
TV	-154.70304470602986
Vacuum	-148.5217511774105
Video Player	-151.5345299171567
Video Recorder	-145.90845306295537
Voice Recorder	-148.43880091672335
Watch	-149.6915556079707
Webcam	-152.2662596208394
Wireless Router	-150.83459959762365
Xbox	-149.0181893426901
average	-150.48644003260867
