Alarm Clock	-1335.8194577923084
Amplifier	-1392.7877845569412
Battery	-1319.8398360961983
Blu Ray Player	-1516.5241231044213
Cable Modem	-1401.8527971499925
Camcorder	-1468.4039524586838
Camera	-1534.3918936064103
Car Stereo	-1403.6165898836823
CDPlayer	-1376.4545770488662
CellPhone	-1376.0706818549718
Computer	-1498.7320389338804
DVDPlayer	-1393.1928418729585
Fan	-1371.2016571552542
GPS	-1452.0698555401323
Graphics Card	-1450.3820477961815
HardDrive	-1457.0174514454927
Headphone	-1455.2049161679738
Home Theater System	-1503.8355736173864
Iron	-1392.7534347829273
Keyboard	-1424.9576183994952
Kindle	-1320.0211715390371
Lamp	-1337.574644645265
Laptop	-1385.8036631749876
Media Player	-1577.8596454506398
Memory Card	-1317.8680312978058
Microphone	-1411.951311031923
Microwave	-1424.8006733589996
Monitor	-1448.6614646255355
Mouse	-1419.4144046711042
MP3 Player	-1447.5780327466068
Network Adapter	-1388.533236823698
Printer	-1458.2677140052608
Projector	-1474.1722535903405
Radar Detector	-1446.4216573844546
Remote Control	-1399.541463430546
Rice Cooker	-1416.371382171341
Scanner	-1507.9414968426067
Speaker	-1433.5232268737304
Subwoofer	-1420.77741684774
Tablet	-1457.9095149242419
Telephone	-1408.8013974978817
TV	-1450.6909220893326
Vacuum	-1480.8343238581122
Video Player	-1502.1584470610176
Video Recorder	-1524.9013501854324
Voice Recorder	-1393.5662196909668
Watch	-1362.484893449601
Webcam	-1378.2513886511622
Wireless Router	-1514.4964355131274
Xbox	-1399.41318821413
average	-1428.7140020182158
