Alarm Clock	-943.5333396593796
Amplifier	-961.2396674371906
Battery	-734.5811653561487
Blu Ray Player	-1140.5426411592578
Cable Modem	-881.2943139475143
Camcorder	-1078.9754612836978
Camera	-1154.931326337754
Car Stereo	-993.6137661924589
CDPlayer	-852.8636725504741
CellPhone	-996.5730404021372
Computer	-1071.6290800566705
DVDPlayer	-971.0757508474852
Fan	-899.7888184626235
GPS	-1025.177995734372
Graphics Card	-1121.8607847706253
HardDrive	-1106.0188773267719
Headphone	-953.5181582098724
Home Theater System	-1041.0800987395257
Iron	-1110.835862217357
Keyboard	-1044.8989207683
Kindle	-963.8875580767113
Lamp	-993.029637534797
Laptop	-929.591277642826
Media Player	-1259.916927664772
Memory Card	-780.705670978514
Microphone	-902.3707803990009
Microwave	-1063.1111204790586
Monitor	-1125.1797183993547
Mouse	-1052.0638655672417
MP3 Player	-1080.8768202480692
Network Adapter	-938.8291750434756
Printer	-1160.86056069513
Projector	-1140.3366169529354
Radar Detector	-1146.8882987857046
Remote Control	-977.4034082162342
Rice Cooker	-1005.5639951743401
Scanner	-1165.427985053621
Speaker	-982.734885940992
Subwoofer	-945.262924996885
Tablet	-1203.8412134353096
Telephone	-980.3923034255391
TV	-1040.7127344498733
Vacuum	-1118.8094573185922
Video Player	-1062.1698946105107
Video Recorder	-1132.2752941316087
Voice Recorder	-824.6122175302103
Watch	-915.7384161100708
Webcam	-936.7715786375007
Wireless Router	-1201.5009136122687
Xbox	-904.1180681116991
average coherence	-1020.3803212136495
