Alarm Clock	-925.6016147967435
Amplifier	-945.368702996358
Battery	-914.5263148034538
Blu Ray Player	-1048.1690273384502
Cable Modem	-971.8923880631299
Camcorder	-1008.0850487542506
Camera	-1032.7082847132226
Car Stereo	-963.4098899447816
CDPlayer	-944.409496377686
CellPhone	-943.974989169572
Computer	-1022.4276244907613
DVDPlayer	-958.2895546700918
Fan	-946.7810075036929
GPS	-985.2112185352264
Graphics Card	-983.201625911178
HardDrive	-989.1943508684834
Headphone	-1002.6328400063053
Home Theater System	-1043.9498678362784
Iron	-974.4431288453229
Keyboard	-970.3053237525722
Kindle	-919.1847539702229
Lamp	-907.2179778533389
Laptop	-944.6287111977435
Media Player	-1063.4521271072506
Memory Card	-915.2560244851257
Microphone	-983.0435129081719
Microwave	-979.9237934835959
Monitor	-974.6153149263871
Mouse	-982.327326353134
MP3 Player	-989.1382437381023
Network Adapter	-967.1467041359163
Printer	-1019.2018191689505
Projector	-1001.3149178582445
Radar Detector	-989.1643964562788
Remote Control	-966.0255963030218
Rice Cooker	-965.0521890528654
Scanner	-1018.1280287783172
Speaker	-982.0123497790232
Subwoofer	-964.9390875883879
Tablet	-997.0088154804303
Telephone	-966.8264877846717
TV	-982.9413864986193
Vacuum	-1029.3972177645342
Video Player	-1021.0120898149905
Video Recorder	-1040.4274529728784
Voice Recorder	-959.1742090112299
Watch	-951.2275949966918
Webcam	-929.9516225870776
Wireless Router	-1032.0945645653749
Xbox	-953.7168043788357
average	-979.4026684075397
