Alarm Clock	-1364.6948088726588
Amplifier	-1406.6027325440386
Battery	-1330.4421695224337
Blu Ray Player	-1536.9395423181168
Cable Modem	-1431.5920392692892
Camcorder	-1496.0646880210998
Camera	-1536.0114771627736
Car Stereo	-1417.9582153432805
CDPlayer	-1367.2148465534724
CellPhone	-1370.1944164306615
Computer	-1535.1121971482048
DVDPlayer	-1387.335542392196
Fan	-1380.6380183944902
GPS	-1468.678030087513
Graphics Card	-1446.5774808237454
HardDrive	-1467.4029203204539
Headphone	-1478.8045266092574
Home Theater System	-1523.1091891501967
Iron	-1416.2014331538517
Keyboard	-1437.0776572971906
Kindle	-1313.8859700803819
Lamp	-1328.0992675950097
Laptop	-1378.604101291038
Media Player	-1593.5142257026575
Memory Card	-1328.224615101592
Microphone	-1418.7376526546293
Microwave	-1428.5103351654607
Monitor	-1472.800186963261
Mouse	-1442.6428787662037
MP3 Player	-1466.847379801564
Network Adapter	-1390.6768834770314
Printer	-1501.0218655841832
Projector	-1492.6817883497222
Radar Detector	-1455.5422858527756
Remote Control	-1418.7100478350046
Rice Cooker	-1404.666944059266
Scanner	-1523.2498047235429
Speaker	-1446.17044661372
Subwoofer	-1418.1364210097047
Tablet	-1494.6387655075284
Telephone	-1431.5473551554105
TV	-1482.7524786145948
Vacuum	-1503.3748049880394
Video Player	-1507.5806293827836
Video Recorder	-1538.0904232287319
Voice Recorder	-1428.9216246012854
Watch	-1378.608190152618
Webcam	-1398.0604933962309
Wireless Router	-1516.6738060867867
Xbox	-1408.0614858082404
average	-1442.1937017792786
