Alarm Clock	-67.53082590940926
Amplifier	-96.21727136351141
Battery	-77.19061162700851
Blu Ray Player	-119.39325509458065
Cable Modem	-79.81627620889464
Camcorder	-110.9197254774365
Camera	-113.25610325452926
Car Stereo	-104.31249234558705
CDPlayer	-62.047147943412874
CellPhone	-66.72919235490048
Computer	-110.27660898808202
DVDPlayer	-74.0997480825759
Fan	-77.85052153705286
GPS	-92.05916938904443
Graphics Card	-143.809783371231
HardDrive	-91.42241613279552
Headphone	-95.97343949386871
Home Theater System	-109.99257525288564
Iron	-69.68911215481656
Keyboard	-83.81915469616588
Kindle	-71.30325073033987
Lamp	-60.323946435047
Laptop	-72.21935043969795
Media Player	-135.83608358788422
Memory Card	-59.28966098683348
Microphone	-89.64704231394363
Microwave	-90.85262630352622
Monitor	-99.10703235307842
Mouse	-79.96598250323376
MP3 Player	-88.61493421443485
Network Adapter	-90.95594624904362
Printer	-108.8458019065604
Projector	-116.85274151828031
Radar Detector	-91.78120241233995
Remote Control	-98.82857178240404
Rice Cooker	-62.32605345940273
Scanner	-104.14126742373446
Speaker	-85.36113265126734
Subwoofer	-89.53206754482107
Tablet	-90.16974082053396
Telephone	-80.26997219326925
TV	-94.1188083311086
Vacuum	-101.69733905298106
Video Player	-120.34365468219244
Video Recorder	-127.96142234240702
Voice Recorder	-110.96182517690936
Watch	-70.76719962165286
Webcam	-81.68003553079295
Wireless Router	-111.68295375634041
Xbox	-100.01751822889972
average	-92.63721190461501
