Alarm Clock	-141.55679821301203
Amplifier	-141.42365340917698
Battery	-136.8302503333089
Blu Ray Player	-153.69285079760397
Cable Modem	-145.13785298271483
Camcorder	-150.6578069732015
Camera	-150.89274735528448
Car Stereo	-144.12429486727115
CDPlayer	-139.92819199650972
CellPhone	-138.83053964291872
Computer	-147.9735006538547
DVDPlayer	-143.15278338751634
Fan	-144.06352466410192
GPS	-149.24169991310652
Graphics Card	-139.31867405154833
HardDrive	-146.58350817105966
Headphone	-152.17744347267893
Home Theater System	-151.67592935582772
Iron	-145.8438855080673
Keyboard	-145.6139481607594
Kindle	-133.8814402964644
Lamp	-135.1543429046201
Laptop	-139.18661978720186
Media Player	-153.5362540144594
Memory Card	-138.39245965011293
Microphone	-145.4226952628675
Microwave	-144.83278159005542
Monitor	-143.43332198655727
Mouse	-147.67217567149328
MP3 Player	-148.1477547861909
Network Adapter	-142.00032434320593
Printer	-152.0456961362336
Projector	-144.27616744050968
Radar Detector	-146.44585538536754
Remote Control	-141.58812671643548
Rice Cooker	-142.32815776130283
Scanner	-148.1008732142377
Speaker	-149.3644630086843
Subwoofer	-147.62924096199944
Tablet	-148.41593890648326
Telephone	-147.11676931109403
TV	-146.27796742045084
Vacuum	-149.4676310028962
Video Player	-150.7399517084399
Video Recorder	-151.19820785526244
Voice Recorder	-145.36104719753237
Watch	-138.4611502955567
Webcam	-142.33378831049856
Wireless Router	-148.77428779169617
Xbox	-138.99583332132897
average	-145.18602415897524
