Alarm Clock	-1338.431144931098
Amplifier	-1368.992802386449
Battery	-1316.4302580436793
Blu Ray Player	-1519.5523329661687
Cable Modem	-1395.0283555901417
Camcorder	-1457.1049540116867
Camera	-1498.7376215105403
Car Stereo	-1390.7761212593173
CDPlayer	-1360.624041319524
CellPhone	-1353.1824164195548
Computer	-1488.9239639318835
DVDPlayer	-1387.3144077037934
Fan	-1368.7750856039497
GPS	-1438.3286480037607
Graphics Card	-1441.313989457254
HardDrive	-1438.8724337676547
Headphone	-1443.30508748431
Home Theater System	-1506.3494602701192
Iron	-1406.5448262943646
Keyboard	-1406.877875362896
Kindle	-1330.8657113509387
Lamp	-1311.3571663971175
Laptop	-1361.1379509148676
Media Player	-1551.0863274962899
Memory Card	-1319.778199799537
Microphone	-1411.6009378204556
Microwave	-1416.855635509443
Monitor	-1422.036612703943
Mouse	-1417.9593848000625
MP3 Player	-1428.4847503078568
Network Adapter	-1380.277960742183
Printer	-1470.95760437081
Projector	-1454.3648148490781
Radar Detector	-1435.487964833805
Remote Control	-1403.851959002623
Rice Cooker	-1402.5170129900769
Scanner	-1470.6292405107874
Speaker	-1416.6165469955301
Subwoofer	-1390.9005517710948
Tablet	-1442.4068726980865
Telephone	-1391.8166931125313
TV	-1428.2243212367584
Vacuum	-1489.4532052220782
Video Player	-1481.0740533686062
Video Recorder	-1520.7399604589611
Voice Recorder	-1386.1727693588828
Watch	-1368.3089538858985
Webcam	-1348.477507838194
Wireless Router	-1498.4641090030057
Xbox	-1384.7603679729264
average	-1417.2426194728112
