Alarm Clock	-141.1033498435558
Amplifier	-142.1119074678562
Battery	-141.1173751391996
Blu Ray Player	-149.5053091831608
Cable Modem	-147.31872368913102
Camcorder	-152.57684566167532
Camera	-152.44467950926716
Car Stereo	-140.8639428060712
CDPlayer	-142.28916302362225
CellPhone	-141.77146681146385
Computer	-152.9764073066066
DVDPlayer	-146.30275578496875
Fan	-143.65175875445712
GPS	-151.0997263904688
Graphics Card	-140.22171111407332
HardDrive	-147.97120578686867
Headphone	-152.49609329700567
Home Theater System	-151.93803749191886
Iron	-147.7219418256829
Keyboard	-147.50268208367496
Kindle	-133.5723712713823
Lamp	-142.34496311321908
Laptop	-143.148026685883
Media Player	-155.08396281819054
Memory Card	-141.10350453106784
Microphone	-146.77666512383274
Microwave	-146.76153181414017
Monitor	-144.0296518799466
Mouse	-147.46065397031708
MP3 Player	-148.90029906286202
Network Adapter	-144.42197697590754
Printer	-149.6865284672111
Projector	-144.92072363870554
Radar Detector	-146.7283976153382
Remote Control	-144.02683702968133
Rice Cooker	-141.2378919532298
Scanner	-149.763747479869
Speaker	-151.97155045145163
Subwoofer	-145.21665406302043
Tablet	-149.48232039737698
Telephone	-147.76890898011217
TV	-150.40548744415855
Vacuum	-150.2293583030829
Video Player	-151.23825377027256
Video Recorder	-150.21073613445085
Voice Recorder	-146.17809350045172
Watch	-144.2814945136255
Webcam	-145.3143106862918
Wireless Router	-148.7526191954541
Xbox	-142.53816085674555
average	-146.53081529396022
