Alarm Clock	-144.43145749047054
Amplifier	-139.1573577964219
Battery	-148.97605700545836
Blu Ray Player	-150.25008775653043
Cable Modem	-146.4436624846986
Camcorder	-145.3455338552227
Camera	-148.5425135160982
Car Stereo	-138.30956603250593
CDPlayer	-149.38369444187342
CellPhone	-152.05030706036902
Computer	-148.149717692528
DVDPlayer	-145.2777319575167
Fan	-147.81605412129514
GPS	-145.03863244222387
Graphics Card	-138.8959540196705
HardDrive	-145.9114518095325
Headphone	-143.42556200661934
Home Theater System	-145.45116584071357
Iron	-148.25749109473043
Keyboard	-143.79153509463475
Kindle	-145.5923133727262
Lamp	-151.76156134874537
Laptop	-149.63269416586803
Media Player	-149.1022087291061
Memory Card	-140.78276627315023
Microphone	-149.31190343297206
Microwave	-144.47280393311746
Monitor	-141.2088792953937
Mouse	-143.5401438425242
MP3 Player	-143.99162961988935
Network Adapter	-141.65326461820348
Printer	-145.93196183378376
Projector	-147.04271562415545
Radar Detector	-144.13990863847116
Remote Control	-140.87852775031516
Rice Cooker	-148.15337601192073
Scanner	-148.14373229272547
Speaker	-146.3070521135994
Subwoofer	-143.47983633696754
Tablet	-145.0443226210977
Telephone	-151.72103464616842
TV	-144.026637994128
Vacuum	-141.91220251394049
Video Player	-143.4739102273377
Video Recorder	-145.13427027021865
Voice Recorder	-135.1514321824079
Watch	-155.80234919070807
Webcam	-141.81659122584165
Wireless Router	-145.07048919017515
Xbox	-139.35594472139542
average	-145.37083995072334
