Alarm Clock	-336.47769507251456
Amplifier	-338.048159820918
Battery	-332.9724989043121
Blu Ray Player	-371.23000447280486
Cable Modem	-343.78152487867396
Camcorder	-360.57097269617344
Camera	-364.05127441083187
Car Stereo	-340.8117566931218
CDPlayer	-340.11634543826233
CellPhone	-338.3107430266827
Computer	-366.2335228677146
DVDPlayer	-339.88884630868444
Fan	-337.4727319781679
GPS	-357.00963617082186
Graphics Card	-341.2238131717147
HardDrive	-343.5183864420413
Headphone	-356.5952070027984
Home Theater System	-365.7929191322862
Iron	-348.5879540072287
Keyboard	-348.99300396828664
Kindle	-322.9304295954572
Lamp	-331.05748142959175
Laptop	-335.1730273016118
Media Player	-378.89086343556136
Memory Card	-333.13135647765364
Microphone	-349.28484444221033
Microwave	-348.946941448469
Monitor	-350.711435404136
Mouse	-352.004804289913
MP3 Player	-362.7014727102573
Network Adapter	-338.5435028474674
Printer	-358.2912866213162
Projector	-355.68938118846626
Radar Detector	-350.2993024492068
Remote Control	-341.3891091556176
Rice Cooker	-338.41039892854155
Scanner	-366.0476909540266
Speaker	-350.9519298772372
Subwoofer	-346.214434265085
Tablet	-355.49480768220724
Telephone	-350.46820632731146
TV	-356.5536631044979
Vacuum	-360.04898266883106
Video Player	-360.82651328285976
Video Recorder	-365.0612680398339
Voice Recorder	-344.38836812486045
Watch	-345.1332014223519
Webcam	-341.81150492366777
Wireless Router	-360.1760071373684
Xbox	-335.84834083661116
average	-349.16335105672545
