Alarm Clock	261.9189265823251
Amplifier	333.5210900594828
Battery	261.6306762605685
Blu Ray Player	323.5425822047313
Cable Modem	307.2497906088245
Camcorder	364.78577353232924
Camera	320.252602016248
Car Stereo	280.4297705365798
CDPlayer	284.79692424519067
CellPhone	311.7626108063902
Computer	363.41066102174517
DVDPlayer	319.15379677587623
Fan	264.1706265386071
GPS	296.37313151436797
Graphics Card	413.70259429118954
HardDrive	307.42287648015275
Headphone	287.98497954457343
Home Theater System	317.80920357596466
Iron	287.1789672426399
Keyboard	326.369734486505
Kindle	296.51398731376577
Lamp	294.7931727730145
Laptop	317.3125500216653
Media Player	387.959286928071
Memory Card	265.82929752905454
Microphone	270.9022918722474
Microwave	304.4439591839344
Monitor	367.5215221044949
Mouse	303.40676890090293
MP3 Player	320.2207543958649
Network Adapter	285.8632109062847
Printer	336.8940001014562
Projector	370.98901122307086
Radar Detector	347.6303968953708
Remote Control	322.4310258425874
Rice Cooker	280.1437981914156
Scanner	316.73103969536334
Speaker	308.8923279547949
Subwoofer	292.829533911551
Tablet	356.3259422640339
Telephone	278.1570938415899
TV	346.6713441134222
Vacuum	284.7101496891767
Video Player	348.16975314348946
Video Recorder	328.1869214501995
Voice Recorder	338.117760244237
Watch	266.6548885905427
Webcam	313.81926479165014
Wireless Router	297.89649611374927
Xbox	339.78428726996054
average	314.46538311162504
