Alarm Clock	-1387.4560689067644
Amplifier	-1427.2675722039955
Battery	-1411.6542946675486
Blu Ray Player	-1575.618578034909
Cable Modem	-1439.5147894865888
Camcorder	-1521.661400523213
Camera	-1558.66864778652
Car Stereo	-1425.4376925221216
CDPlayer	-1385.9379019067371
CellPhone	-1410.0430795785458
Computer	-1555.4456188071601
DVDPlayer	-1427.3715312214658
Fan	-1409.4741921020614
GPS	-1488.963052158375
Graphics Card	-1469.617372844548
HardDrive	-1493.713819478596
Headphone	-1509.8751803618725
Home Theater System	-1538.017540784509
Iron	-1419.7712743347963
Keyboard	-1460.3908653327826
Kindle	-1321.036145823415
Lamp	-1368.913537594161
Laptop	-1416.964307847138
Media Player	-1620.654016366176
Memory Card	-1358.3035122217307
Microphone	-1461.394892382649
Microwave	-1457.8000750941444
Monitor	-1493.144914697193
Mouse	-1464.0437935727177
MP3 Player	-1505.254030418492
Network Adapter	-1406.5552656930397
Printer	-1513.3881856912046
Projector	-1519.4028008844618
Radar Detector	-1470.7536549325782
Remote Control	-1449.8477973523989
Rice Cooker	-1416.1450607869126
Scanner	-1545.3884126286866
Speaker	-1462.1427740159374
Subwoofer	-1440.0610120155536
Tablet	-1479.4293332823595
Telephone	-1464.1879191821697
TV	-1481.3130742834453
Vacuum	-1514.756078150222
Video Player	-1535.3469760137925
Video Recorder	-1570.5339449848796
Voice Recorder	-1446.5071494837503
Watch	-1431.670091103374
Webcam	-1398.1383805630455
Wireless Router	-1519.1747603255392
Xbox	-1417.9808818382699
average	-1465.3226650454508
