Alarm Clock	-1397.1238767737332
Amplifier	-1461.0033166033131
Battery	-1364.319994862312
Blu Ray Player	-1571.6874520250017
Cable Modem	-1451.2872122313224
Camcorder	-1511.0670587871257
Camera	-1533.7358604839528
Car Stereo	-1435.021069242183
CDPlayer	-1380.1707563091709
CellPhone	-1405.8649282880758
Computer	-1525.8762550226556
DVDPlayer	-1414.588185137743
Fan	-1386.3602935686679
GPS	-1475.6498336719217
Graphics Card	-1463.4666944682547
HardDrive	-1470.8673966516726
Headphone	-1501.4726805719533
Home Theater System	-1576.4894316767402
Iron	-1441.4803497100615
Keyboard	-1451.0145879158888
Kindle	-1353.2023037678598
Lamp	-1350.1699868820915
Laptop	-1411.7065565610997
Media Player	-1624.6180375012343
Memory Card	-1353.7792883204188
Microphone	-1443.7169251585199
Microwave	-1444.108995811652
Monitor	-1491.0457808135359
Mouse	-1474.5923766939964
MP3 Player	-1492.2640782080696
Network Adapter	-1459.8616666307205
Printer	-1523.8281324542365
Projector	-1516.003557154046
Radar Detector	-1474.1280093307953
Remote Control	-1452.0200940688621
Rice Cooker	-1419.2153042124855
Scanner	-1540.4327547878124
Speaker	-1469.7690868290235
Subwoofer	-1474.8130836068208
Tablet	-1474.2003351943201
Telephone	-1450.8171514500261
TV	-1482.6819363707507
Vacuum	-1486.9997158546203
Video Player	-1524.6282137974592
Video Recorder	-1552.4797810578675
Voice Recorder	-1474.0493407465765
Watch	-1416.5710936852215
Webcam	-1424.8543628066286
Wireless Router	-1549.7916496800206
Xbox	-1421.919621900386
average	-1464.9363291067775
