Alarm Clock	-902.6041290952263
Amplifier	-925.4829854208258
Battery	-873.0296655036524
Blu Ray Player	-1013.1874751648406
Cable Modem	-940.4838079069198
Camcorder	-960.746329630282
Camera	-970.5230821632272
Car Stereo	-933.3653959347935
CDPlayer	-898.8585385715791
CellPhone	-904.1864490077096
Computer	-1008.6062248724376
DVDPlayer	-926.3713870376619
Fan	-910.6931731419988
GPS	-947.6576242040504
Graphics Card	-962.1113817500911
HardDrive	-961.3306019251042
Headphone	-945.380206311363
Home Theater System	-1010.4951517694942
Iron	-951.6346209107352
Keyboard	-925.6288856594823
Kindle	-889.8869194386989
Lamp	-916.8247064980509
Laptop	-927.2410290037858
Media Player	-1024.1007183870295
Memory Card	-885.8296068515922
Microphone	-923.9531762045938
Microwave	-945.5509936582923
Monitor	-972.4790912983917
Mouse	-940.3629975106601
MP3 Player	-984.7747208651763
Network Adapter	-935.3100392353042
Printer	-990.5186896796719
Projector	-980.6020177478582
Radar Detector	-946.2116435964614
Remote Control	-910.9135799738486
Rice Cooker	-955.6275867513046
Scanner	-990.9645234387249
Speaker	-951.9275974293789
Subwoofer	-918.6848194186502
Tablet	-979.3723736150208
Telephone	-948.7635382479828
TV	-973.5231859732689
Vacuum	-991.0552222883733
Video Player	-990.8595817179895
Video Recorder	-985.9497680608781
Voice Recorder	-934.8487833792392
Watch	-934.602053219549
Webcam	-932.915654786793
Wireless Router	-1008.6533089712935
Xbox	-931.8961176504389
average	-949.5316232175953
