Alarm Clock	-1462.4194044214173
Amplifier	-1410.3383066547826
Battery	-1494.0316285006652
Blu Ray Player	-1533.8579479226244
Cable Modem	-1438.6358314446768
Camcorder	-1476.1212745901767
Camera	-1484.7833275079563
Car Stereo	-1452.5801766715267
CDPlayer	-1471.1070357136025
CellPhone	-1442.5810742000117
Computer	-1514.39210003961
DVDPlayer	-1439.1252033059948
Fan	-1505.4705380374878
GPS	-1492.9282186983316
Graphics Card	-1434.9501573462674
HardDrive	-1508.9205338957947
Headphone	-1528.1203604728353
Home Theater System	-1496.931365856808
Iron	-1468.9015870935925
Keyboard	-1470.154322849273
Kindle	-1457.740615882822
Lamp	-1487.1261301546333
Laptop	-1432.9262981634624
Media Player	-1540.1463147419067
Memory Card	-1447.834453213151
Microphone	-1534.581920799014
Microwave	-1455.456506285041
Monitor	-1463.1774901267079
Mouse	-1469.0898615008816
MP3 Player	-1471.5622327817323
Network Adapter	-1429.9196450523739
Printer	-1465.832978710832
Projector	-1486.1423606398944
Radar Detector	-1463.9272861091536
Remote Control	-1441.3715573315908
Rice Cooker	-1489.1225983135578
Scanner	-1504.3918271169828
Speaker	-1461.4198204617683
Subwoofer	-1451.1344090479863
Tablet	-1450.4399289800804
Telephone	-1493.0691338639658
TV	-1454.2451627581997
Vacuum	-1513.9336948950606
Video Player	-1495.481654515252
Video Recorder	-1510.3583080610622
Voice Recorder	-1445.9707385577274
Watch	-1521.0136798566282
Webcam	-1409.606737581486
Wireless Router	-1517.0032948496253
Xbox	-1413.1626145153032
average	-1474.070793001826
