Alarm Clock	-1266.6958188528836
Amplifier	-1358.668004880307
Battery	-1273.5574226646925
Blu Ray Player	-1516.6834654477946
Cable Modem	-1318.7431156389848
Camcorder	-1500.5919852675277
Camera	-1508.8393533221265
Car Stereo	-1322.8529522563538
CDPlayer	-1287.2229399309924
CellPhone	-1317.2787060911965
Computer	-1545.1780112884228
DVDPlayer	-1348.6489333174604
Fan	-1260.5150402290228
GPS	-1438.2295132250874
Graphics Card	-1460.5856639404703
HardDrive	-1393.7719334421947
Headphone	-1376.6810112403089
Home Theater System	-1488.9793400476517
Iron	-1324.3553538303656
Keyboard	-1402.912156970358
Kindle	-1239.1274094861565
Lamp	-1250.4929595552858
Laptop	-1343.1976551596806
Media Player	-1620.3142851542673
Memory Card	-1264.8608388006721
Microphone	-1316.1922387350264
Microwave	-1360.9523151994417
Monitor	-1464.6274854264213
Mouse	-1372.2885299587415
MP3 Player	-1441.510853046887
Network Adapter	-1320.4230202562933
Printer	-1470.6163244947584
Projector	-1510.150325484186
Radar Detector	-1410.0583893263945
Remote Control	-1399.5210709345947
Rice Cooker	-1268.1561086832207
Scanner	-1487.3008931757856
Speaker	-1393.0953228218311
Subwoofer	-1332.02018061266
Tablet	-1471.222179967674
Telephone	-1349.4724920101082
TV	-1439.545726502395
Vacuum	-1405.970291160082
Video Player	-1497.2179285885816
Video Recorder	-1528.531700102181
Voice Recorder	-1389.1286329689913
Watch	-1283.4654087582321
Webcam	-1320.3110761006972
Wireless Router	-1492.664095869762
Xbox	-1373.391763580322
average : -1390.5363644761105
