Alarm Clock	-1101.968527609002
Amplifier	-1225.5678371010943
Battery	-1357.5589424717339
Blu Ray Player	-1092.419624670373
Cable Modem	-1188.1835097483038
Camcorder	-1359.9290253972442
Camera	-1118.9828887226306
Car Stereo	-1070.7807776794937
CDPlayer	-1234.4168338193758
CellPhone	-1329.6625880339272
Computer	-1555.561429183235
DVDPlayer	-1157.7532222491327
Fan	-1051.736607895962
GPS	-1371.1477101269838
Graphics Card	-1422.2285846527468
HardDrive	-1202.2269321339156
Headphone	-1424.589231897661
Home Theater System	-1289.1140948084546
Iron	-1106.0083920466993
Keyboard	-1146.7274873515946
Kindle	-1211.546681834607
Lamp	-1115.488536555076
Laptop	-1317.9100039943705
Media Player	-1318.6390541470507
Memory Card	-1371.8726098534441
Microphone	-1166.5130867945868
Microwave	-1415.2478085343291
Monitor	-1235.2726125293432
Mouse	-1386.049178964176
MP3 Player	-1471.7342640966788
Network Adapter	-1142.9469713059275
Printer	-1160.7315194094624
Projector	-1107.285531868135
Radar Detector	-1266.3266013704176
Remote Control	-1435.6020284645315
Rice Cooker	-1062.1062262116063
Scanner	-1207.0456139938565
Speaker	-1210.9446906243452
Subwoofer	-1046.1080829167945
Tablet	-1385.9905404857961
Telephone	-1261.4817349443695
TV	-1212.06697025075
Vacuum	-1153.0313319842578
Video Player	-1690.54907565745
Video Recorder	-1302.3330461308776
Voice Recorder	-1380.4095848821935
Watch	-1269.1512580816054
Webcam	-1182.8725026740387
Wireless Router	-1385.0757388004276
Xbox	-1317.3481204118007
average : -1259.9249051074376
