Alarm Clock	-1487.142232576605
Amplifier	-1563.0085999038438
Battery	-1413.8349167709268
Blu Ray Player	-1733.8200489820592
Cable Modem	-1564.7934882693016
Camcorder	-1679.2851487228513
Camera	-1687.4923126149145
Car Stereo	-1564.8410893350292
CDPlayer	-1518.7439380031701
CellPhone	-1523.6774657904184
Computer	-1687.0868404693542
DVDPlayer	-1568.0368691966548
Fan	-1520.1631367078207
GPS	-1619.171663508087
Graphics Card	-1613.4092752660504
HardDrive	-1596.5841884786253
Headphone	-1610.5525224575238
Home Theater System	-1683.2877460026098
Iron	-1560.810438246967
Keyboard	-1589.3295319648953
Kindle	-1441.2785989121119
Lamp	-1473.4930466441087
Laptop	-1545.5649231929815
Media Player	-1748.69443519864
Memory Card	-1444.4149641563904
Microphone	-1538.7315768512483
Microwave	-1579.3613329968225
Monitor	-1640.9255242510073
Mouse	-1600.167896474583
MP3 Player	-1637.460658544933
Network Adapter	-1549.3048582169158
Printer	-1649.8839019772815
Projector	-1654.9224501433462
Radar Detector	-1630.4340895776174
Remote Control	-1607.4953314511574
Rice Cooker	-1537.5306058801164
Scanner	-1675.1820785796542
Speaker	-1594.4337144602732
Subwoofer	-1570.2928591154746
Tablet	-1626.7900168339122
Telephone	-1568.773941974831
TV	-1651.228978277115
Vacuum	-1655.0485594312472
Video Player	-1693.9494140039164
Video Recorder	-1710.6933811096715
Voice Recorder	-1606.7828170091304
Watch	-1494.9090643665572
Webcam	-1541.7022400452583
Wireless Router	-1682.7760846121805
Xbox	-1572.5792488800066
average : -1594.1975609287238
