Alarm Clock	-1401.5865542811125
Amplifier	-1456.1996316184698
Battery	-1374.191604554987
Blu Ray Player	-1617.4906255323792
Cable Modem	-1485.2787869285967
Camcorder	-1577.4996605865424
Camera	-1604.1800148345578
Car Stereo	-1492.308075987815
CDPlayer	-1440.1042128076774
CellPhone	-1459.9292228877343
Computer	-1582.9241850852566
DVDPlayer	-1476.7262318613941
Fan	-1440.1980573068595
GPS	-1538.4007083835925
Graphics Card	-1498.6417752373104
HardDrive	-1499.8657637197925
Headphone	-1535.858633232045
Home Theater System	-1603.0310314447875
Iron	-1478.1292172665921
Keyboard	-1507.150257432889
Kindle	-1380.2981010732342
Lamp	-1399.9663247110425
Laptop	-1457.8908556453925
Media Player	-1649.6371184380466
Memory Card	-1375.115130177084
Microphone	-1484.9187349900135
Microwave	-1488.1997881060372
Monitor	-1542.0508462513385
Mouse	-1525.6024040826237
MP3 Player	-1569.2282373478797
Network Adapter	-1480.2810029464
Printer	-1570.0861581050317
Projector	-1570.7223698645168
Radar Detector	-1510.6305813075232
Remote Control	-1495.8868554343544
Rice Cooker	-1446.576838584369
Scanner	-1587.0279291064599
Speaker	-1526.5916295198363
Subwoofer	-1488.6212435288676
Tablet	-1540.7673329205356
Telephone	-1500.4696829425468
TV	-1551.5459240070345
Vacuum	-1557.4593316601408
Video Player	-1592.7580255140717
Video Recorder	-1624.0055273127302
Voice Recorder	-1507.6985789908492
Watch	-1448.3296042824961
Webcam	-1466.7109771494056
Wireless Router	-1571.4072928705975
Xbox	-1490.6148510097378
average : -1509.4158705774119
