Alarm Clock	-1241.7202881186447
Amplifier	-1360.6127778304374
Battery	-1205.094885945004
Blu Ray Player	-1439.1254116196203
Cable Modem	-1269.0552538502884
Camcorder	-1383.0109139477015
Camera	-1422.585780462317
Car Stereo	-1291.3011121160905
CDPlayer	-1240.3094475100456
CellPhone	-1252.0974300785108
Computer	-1395.9014969353998
DVDPlayer	-1296.3687477847918
Fan	-1254.5914731262042
GPS	-1339.2831411773273
Graphics Card	-1358.8347970318175
HardDrive	-1292.1579672953662
Headphone	-1266.4816335368384
Home Theater System	-1394.374266361389
Iron	-1330.018286308697
Keyboard	-1348.7285675532942
Kindle	-1292.7026965849004
Lamp	-1217.1919233908611
Laptop	-1284.8795395101033
Media Player	-1521.8392780369577
Memory Card	-1198.726618374982
Microphone	-1292.5491484351865
Microwave	-1333.4579268359532
Monitor	-1340.5365206826762
Mouse	-1376.850881793502
MP3 Player	-1324.8881568455106
Network Adapter	-1387.8736325751556
Printer	-1481.3237949986692
Projector	-1425.7266936406047
Radar Detector	-1417.0355416568334
Remote Control	-1314.1141401891578
Rice Cooker	-1320.6369340141232
Scanner	-1441.0794255703245
Speaker	-1303.0723099717593
Subwoofer	-1308.4160636496715
Tablet	-1394.171342807731
Telephone	-1268.0420064975403
TV	-1310.7512093014554
Vacuum	-1272.6294378536045
Video Player	-1404.165575595104
Video Recorder	-1442.145119607097
Voice Recorder	-1353.5267825601002
Watch	-1256.860835966334
Webcam	-1283.5652356147243
Wireless Router	-1352.3887926083207
Xbox	-1286.978600571418
average : -1331.7955968866029
