Alarm Clock	-1289.7877644662267
Amplifier	-1287.6117472713236
Battery	-1187.7208391486859
Blu Ray Player	-1346.4165017930611
Cable Modem	-1247.0134254673674
Camcorder	-1379.6599712385407
Camera	-1363.6222865205389
Car Stereo	-1281.3413601699747
CDPlayer	-1163.5763415396084
CellPhone	-1205.6883109539444
Computer	-1328.4843538268833
DVDPlayer	-1252.3009495882657
Fan	-1230.4277878000096
GPS	-1302.8870424662564
Graphics Card	-1288.7237102717556
HardDrive	-1260.1560609567198
Headphone	-1261.8974333991803
Home Theater System	-1384.692650325966
Iron	-1320.549304740655
Keyboard	-1284.0851530082919
Kindle	-1230.6507566989312
Lamp	-1180.5173605846478
Laptop	-1241.6528822648772
Media Player	-1359.8318771950264
Memory Card	-1194.929209452307
Microphone	-1292.2497895452027
Microwave	-1248.6028966451092
Monitor	-1239.3143496514626
Mouse	-1265.8038698993419
MP3 Player	-1346.5881173704768
Network Adapter	-1223.2809987831358
Printer	-1428.1443970644314
Projector	-1353.6542312374613
Radar Detector	-1291.5033826264064
Remote Control	-1267.5865659399717
Rice Cooker	-1267.9122228740375
Scanner	-1291.5672385377725
Speaker	-1249.818206741585
Subwoofer	-1252.8278300689265
Tablet	-1269.2363829705455
Telephone	-1232.8866114274745
TV	-1347.4402289112666
Vacuum	-1308.8263975413429
Video Player	-1356.5366824375067
Video Recorder	-1412.8826980792476
Voice Recorder	-1274.9963974736006
Watch	-1210.0658870814332
Webcam	-1216.5406234645318
Wireless Router	-1399.3366300406674
Xbox	-1252.6798755846492
average : -1283.4901518629326
