Alarm Clock	-1214.3922594685441
Amplifier	-1188.186880421292
Battery	-1120.9826661810869
Blu Ray Player	-1181.4512141906391
Cable Modem	-1184.400817320572
Camcorder	-1275.4264554912443
Camera	-1258.8921176279096
Car Stereo	-1204.2202409039899
CDPlayer	-1108.5164555237398
CellPhone	-1162.5451560032338
Computer	-1222.8983871921316
DVDPlayer	-1147.7611055702287
Fan	-1157.9254236022432
GPS	-1178.6210006042913
Graphics Card	-1174.4609683913393
HardDrive	-1212.3945397276318
Headphone	-1149.351098417525
Home Theater System	-1279.4266510396594
Iron	-1207.4799345286995
Keyboard	-1166.648814591879
Kindle	-1189.1977271400178
Lamp	-1154.9955000603293
Laptop	-1181.6353693363615
Media Player	-1252.9772722570772
Memory Card	-1150.7446450214634
Microphone	-1218.558790268636
Microwave	-1181.2685952860054
Monitor	-1163.837836656502
Mouse	-1193.7981519401442
MP3 Player	-1241.1113197198492
Network Adapter	-1130.6413446817435
Printer	-1289.5277030823202
Projector	-1230.3193523111302
Radar Detector	-1234.3985132251662
Remote Control	-1190.7524422496986
Rice Cooker	-1222.5278217836906
Scanner	-1192.9996254189405
Speaker	-1208.3276627365535
Subwoofer	-1212.9844672831125
Tablet	-1198.0571056135234
Telephone	-1148.4881106492212
TV	-1228.5793337383918
Vacuum	-1207.9162606586349
Video Player	-1260.6966086633101
Video Recorder	-1210.2298243060357
Voice Recorder	-1149.2299440743616
Watch	-1140.5958866786082
Webcam	-1145.3947381223136
Wireless Router	-1261.822606086007
Xbox	-1185.3505333996286
average : -1195.4589455849332
