Alarm Clock	-1190.321115874866
Amplifier	-1181.9986930480836
Battery	-1090.9542802891206
Blu Ray Player	-1174.0760742509262
Cable Modem	-1159.1507570229564
Camcorder	-1223.1029865929443
Camera	-1217.1319743468632
Car Stereo	-1154.3323863860574
CDPlayer	-1109.9900051152897
CellPhone	-1161.4485050916232
Computer	-1231.7959000640376
DVDPlayer	-1136.2692309292904
Fan	-1095.4914618830132
GPS	-1188.3014716459702
Graphics Card	-1158.5288514176355
HardDrive	-1175.3266745682038
Headphone	-1126.9639184004097
Home Theater System	-1204.5982883588974
Iron	-1204.9962910685813
Keyboard	-1161.4693749630208
Kindle	-1170.7555073442877
Lamp	-1134.6621812728029
Laptop	-1136.1561715833373
Media Player	-1247.8229488168463
Memory Card	-1155.729866833609
Microphone	-1203.890185358905
Microwave	-1127.8726742547872
Monitor	-1162.6793422649944
Mouse	-1170.4291881498427
MP3 Player	-1201.9133400156509
Network Adapter	-1100.8692847855825
Printer	-1228.4252986984648
Projector	-1223.6278919435274
Radar Detector	-1199.8319388577474
Remote Control	-1159.9692273911996
Rice Cooker	-1207.1355355995615
Scanner	-1158.4941891432945
Speaker	-1183.5497062305647
Subwoofer	-1165.4775950888127
Tablet	-1155.4699213882368
Telephone	-1120.0224173545987
TV	-1190.5465104237987
Vacuum	-1179.913211737814
Video Player	-1214.5987556061962
Video Recorder	-1208.1455657994732
Voice Recorder	-1134.4560888277533
Watch	-1146.7954501038257
Webcam	-1119.3735834604004
Wireless Router	-1220.7270737695594
Xbox	-1166.6145440415821
average : -1170.8440687492973
