Alarm Clock	-1241.9505084443238
Amplifier	-1224.615743844992
Battery	-1169.9516597225058
Blu Ray Player	-1261.0321294632072
Cable Modem	-1234.2180738824463
Camcorder	-1319.8449383162438
Camera	-1281.5786360134837
Car Stereo	-1233.3993034323955
CDPlayer	-1117.941401582188
CellPhone	-1183.5114034015462
Computer	-1249.6488518882145
DVDPlayer	-1161.811587031599
Fan	-1152.7938814489469
GPS	-1192.9463294505379
Graphics Card	-1253.0365764246917
HardDrive	-1216.039160466315
Headphone	-1209.3793978376975
Home Theater System	-1320.7920163061244
Iron	-1228.9046616411542
Keyboard	-1216.8483130411264
Kindle	-1214.6494170502096
Lamp	-1134.8909579809258
Laptop	-1187.8420398349504
Media Player	-1305.9778065647029
Memory Card	-1179.8928281489975
Microphone	-1234.4335035250926
Microwave	-1184.0218148797062
Monitor	-1214.8566708948383
Mouse	-1230.0109775038125
MP3 Player	-1295.6559949088025
Network Adapter	-1184.6662819496335
Printer	-1345.923250845049
Projector	-1297.010837026243
Radar Detector	-1242.0576611150864
Remote Control	-1212.308258142842
Rice Cooker	-1243.1189568407624
Scanner	-1244.8085315248186
Speaker	-1213.5527489098852
Subwoofer	-1234.119901369523
Tablet	-1229.2487691970782
Telephone	-1152.0109460034334
TV	-1265.962045291895
Vacuum	-1237.4265424450111
Video Player	-1287.7288311133
Video Recorder	-1318.1015547369316
Voice Recorder	-1186.7131581947042
Watch	-1174.4175126677505
Webcam	-1150.8747023805442
Wireless Router	-1309.3202506112727
Xbox	-1197.1626105841276
average : -1227.5801987176337
