Alarm Clock	-1081.6439790284255
Amplifier	-1221.8091784077778
Battery	-1431.4803600235496
Blu Ray Player	-1001.9448002850934
Cable Modem	-1120.9121948531924
Camcorder	-1358.804426089376
Camera	-1055.1875092149405
Car Stereo	-957.8762077621627
CDPlayer	-1244.636938240524
CellPhone	-1336.9813855543873
Computer	-1719.6827701868792
DVDPlayer	-1151.0313520904888
Fan	-1028.5809545087163
GPS	-1403.9239849507642
Graphics Card	-1477.2087402617274
HardDrive	-1246.9998241011735
Headphone	-1423.873133638943
Home Theater System	-1331.0276773394626
Iron	-1063.2047310214898
Keyboard	-1118.859759025581
Kindle	-1205.7447004169483
Lamp	-1085.669890561428
Laptop	-1305.9556843825587
Media Player	-1297.9817745219455
Memory Card	-1434.143634159407
Microphone	-1102.1957736920222
Microwave	-1449.4725295396727
Monitor	-1217.875582222977
Mouse	-1446.9293271436145
MP3 Player	-1485.5624557378605
Network Adapter	-1082.7283805824907
Printer	-1154.577286508457
Projector	-1039.1981947820984
Radar Detector	-1225.3634841000232
Remote Control	-1441.7020765575714
Rice Cooker	-1014.192576674821
Scanner	-1144.4883186271543
Speaker	-1202.1890218169995
Subwoofer	-984.2186018591032
Tablet	-1440.3764255710594
Telephone	-1322.349424271573
TV	-1210.6242676269808
Vacuum	-1184.7488073569864
Video Player	-1635.7855225699795
Video Recorder	-1351.72516838273
Voice Recorder	-1443.9673678526087
Watch	-1271.0804527650762
Webcam	-1203.3064302363543
Wireless Router	-1495.558410265362
Xbox	-1302.0807581990005
average : -1259.1492447113906
