Alarm Clock	-1327.998215229503
Amplifier	-1433.9389811723188
Battery	-1264.2086623031378
Blu Ray Player	-1573.0916680213797
Cable Modem	-1391.1649739860823
Camcorder	-1561.6446585009512
Camera	-1581.1311043057704
Car Stereo	-1411.7378527908515
CDPlayer	-1346.469400001201
CellPhone	-1385.7501646656622
Computer	-1596.5560722717105
DVDPlayer	-1399.8021563808347
Fan	-1339.8788028034837
GPS	-1493.8568761064796
Graphics Card	-1526.0267516788622
HardDrive	-1455.2544178566127
Headphone	-1459.373099179013
Home Theater System	-1553.463106340708
Iron	-1400.3877467800007
Keyboard	-1461.9102036561078
Kindle	-1297.1359881257806
Lamp	-1296.4937418843078
Laptop	-1401.7516655012182
Media Player	-1677.749569227963
Memory Card	-1287.0828774203226
Microphone	-1382.727520210817
Microwave	-1414.8437448799702
Monitor	-1528.324871542444
Mouse	-1455.967140763039
MP3 Player	-1517.563294339323
Network Adapter	-1373.763903328458
Printer	-1526.562742869246
Projector	-1559.7193038710368
Radar Detector	-1477.050949650814
Remote Control	-1455.5866353923789
Rice Cooker	-1347.4369622448182
Scanner	-1549.0748981873849
Speaker	-1462.3902178920505
Subwoofer	-1411.3852831516856
Tablet	-1530.4614283653464
Telephone	-1419.2448732569658
TV	-1512.0995020584342
Vacuum	-1471.6021075207457
Video Player	-1578.5216466072002
Video Recorder	-1594.78099528963
Voice Recorder	-1443.5956017820333
Watch	-1320.7998578114903
Webcam	-1381.9536926033468
Wireless Router	-1565.1223388255564
Xbox	-1426.6164621609469
average : -1452.6210946159085
