Alarm Clock	-1184.212785219339
Amplifier	-1258.3733534775654
Battery	-1162.4574455161776
Blu Ray Player	-1413.6929646514648
Cable Modem	-1259.8939287983453
Camcorder	-1327.4791757951075
Camera	-1333.3866541954483
Car Stereo	-1296.243978126896
CDPlayer	-1191.1267770841093
CellPhone	-1219.1621112425896
Computer	-1389.6515479751238
DVDPlayer	-1240.678913505056
Fan	-1211.3673769302004
GPS	-1286.0380839707382
Graphics Card	-1328.7842951701018
HardDrive	-1261.2234373994386
Headphone	-1223.552764956709
Home Theater System	-1351.179647219707
Iron	-1325.508098314493
Keyboard	-1264.7696622934702
Kindle	-1192.7561203464231
Lamp	-1173.6780016742239
Laptop	-1236.5537406845401
Media Player	-1408.2426994827476
Memory Card	-1163.7456892628004
Microphone	-1200.027008452311
Microwave	-1283.9130951128827
Monitor	-1321.396211900949
Mouse	-1246.3589258984173
MP3 Player	-1281.1492287074452
Network Adapter	-1287.0058503503037
Printer	-1396.7990474888593
Projector	-1333.5483737073769
Radar Detector	-1279.1560108034553
Remote Control	-1261.5000828588031
Rice Cooker	-1250.2140515318372
Scanner	-1369.8954671922152
Speaker	-1236.257756132636
Subwoofer	-1257.8515472307433
Tablet	-1335.972167284863
Telephone	-1202.7187873118926
TV	-1323.2450657892127
Vacuum	-1295.4494567367938
Video Player	-1337.4764208018769
Video Recorder	-1364.0211107317332
Voice Recorder	-1279.7867740419347
Watch	-1202.6794878661137
Webcam	-1222.7247173162443
Wireless Router	-1331.322159895649
Xbox	-1279.1173669942389
average : -1277.6669085086316
